1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0.027778
12,0.055556,0.23611
13,0.47222,0.72222
14,1.5,1.1389
15,2.75,1.0694
16,3.6389,0.97222
17,4.6944,1.1944
18,6.0278,1.2639
19,7.2222,0.80556
20,7.6389,0.29167
21,7.8056,0.11111
22,7.8611,0.097222
23,8,0.11111
24,8.0833,0.27778
25,8.5556,0.38889
26,8.8611,0.45833
27,9.4722,0.65278
28,10.167,0.69444
29,10.861,0.65278
30,11.472,0.47222
31,11.806,0.27778
32,12.028,0.19444
33,12.194,0.15278
34,12.333,0.083333
35,12.361,-0.027778
36,12.278,-0.25
37,11.861,-0.59722
38,11.083,-0.79167
39,10.278,-0.73611
40,9.6111,-0.65278
41,8.9722,-0.77778
42,8.0556,-1
43,6.9722,-0.94444
44,6.1667,-0.58333
45,5.8056,-0.25
46,5.6667,-0.19444
47,5.4167,-0.27778
48,5.1111,-0.23611
49,4.9444,-0.083333
50,4.9444,-0.055556
51,4.8333,-0.29167
52,4.3611,-0.59722
53,3.6389,-0.5
54,3.3611,-0.15278
55,3.3333,-0.013889
56,3.3333,0
57,3.3333,0.041667
58,3.4167,0.083333
59,3.5,0.33333
60,4.0833,0.375
61,4.25,0.16667
62,4.4167,0.125
63,4.5,0.16667
64,4.75,0.22222
65,4.9444,0.13889
66,5.0278,0.083333
67,5.1111,0.30556
68,5.6389,0.66667
69,6.4444,0.86111
70,7.3611,0.91667
71,8.2778,0.84722
72,9.0556,0.63889
73,9.5556,0.40278
74,9.8611,0.27778
75,10.111,0.26389
76,10.389,0.29167
77,10.694,0.26389
78,10.917,0.13889
79,10.972,-0.041667
80,10.833,-0.13889
81,10.694,-0.23611
82,10.361,-0.20833
83,10.278,-0.083333
84,10.194,-0.15278
85,9.9722,-0.19444
86,9.8056,-0.18056
87,9.6111,-0.15278
88,9.5,-0.375
89,8.8611,-0.95833
90,7.5833,-1.375
91,6.1111,-1.4306
92,4.7222,-1.0833
93,3.9444,-0.69444
94,3.3333,-0.70833
95,2.5278,-0.86111
96,1.6111,-0.76389
97,1,-0.5
98,0.61111,-0.5
99,0,-0.30556
100,0,0
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,0
124,0,0
125,0,0
126,0,0
127,0,0
128,0,0
129,0,0
130,0,0
131,0,0
132,0,0
133,0,0
134,0,0
135,0,0
136,0,0
137,0,0.027778
138,0.055556,0.26389
139,0.52778,0.81944
140,1.6944,1.3611
141,3.25,1.4306
142,4.5556,1
143,5.25,0.48611
144,5.5278,0.26389
145,5.7778,0.40278
146,6.3333,0.63889
147,7.0556,0.68056
148,7.6944,0.52778
149,8.1111,0.29167
150,8.2778,0.027778
151,8.1667,-0.36111
152,7.5556,-0.94444
153,6.2778,-1.375
154,4.8056,-1.2917
155,3.6944,-0.73611
156,3.3333,-0.097222
157,3.5,0.29167
158,3.9167,0.63889
159,4.7778,0.83333
160,5.5833,0.86111
161,6.5,0.75
162,7.0833,0.58333
163,7.6667,0.55556
164,8.1944,0.48611
165,8.6389,0.36111
166,8.9167,0.29167
167,9.2222,0.43056
168,9.7778,0.55556
169,10.333,0.38889
170,10.556,0.027778
171,10.389,-0.40278
172,9.75,-0.88889
173,8.6111,-1.1111
174,7.5278,-0.79167
175,7.0278,-0.27778
176,6.9722,0.083333
177,7.1944,0.375
178,7.7222,0.45833
179,8.1111,0.25
180,8.2222,0.041667
181,8.1944,-0.055556
182,8.1111,-0.16667
183,7.8611,-0.43056
184,7.25,-0.65278
185,6.5556,-0.70833
186,5.8333,-0.65278
187,5.25,-0.54167
188,4.75,-0.44444
189,4.3611,-0.36111
190,4.0278,-0.27778
191,3.8056,-0.22222
192,3.5833,-0.16667
193,3.4722,-0.097222
194,3.3889,-0.069444
195,3.3333,-0.027778
196,3.3333,0
197,3.3333,0
198,3.3333,0.069444
199,3.4722,0.13889
200,3.6111,0.20833
201,3.8889,0.27778
202,4.1667,0.34722
203,4.5833,0.55556
204,5.2778,0.65278
205,5.8889,0.66667
206,6.6111,0.79167
207,7.4722,0.80556
208,8.2222,0.70833
209,8.8889,0.77778
210,9.7778,0.76389
211,10.417,0.55556
212,10.889,0.41667
213,11.25,0.33333
214,11.556,0.36111
215,11.972,0.47222
216,12.5,0.55556
217,13.083,0.55556
218,13.611,0.48611
219,14.056,0.38889
220,14.389,0.29167
221,14.639,0.18056
222,14.75,0.11111
223,14.861,0.097222
224,14.944,0.097222
225,15.056,0.13889
226,15.222,0.15278
227,15.361,0.13889
228,15.5,0.125
229,15.611,0.097222
230,15.694,0.041667
231,15.694,-0.041667
232,15.611,-0.22222
233,15.25,-0.45833
234,14.694,-0.54167
235,14.167,-0.43056
236,13.833,-0.25
237,13.667,-0.19444
238,13.444,-0.31944
239,13.028,-0.56944
240,12.306,-0.75
241,11.528,-0.66667
242,10.972,-0.625
243,10.278,-0.68056
244,9.6111,-0.65278
245,8.9722,-0.77778
246,8.0556,-1
247,6.9722,-0.94444
248,6.1667,-0.58333
249,5.8056,-0.25
250,5.6667,-0.19444
251,5.4167,-0.27778
252,5.1111,-0.23611
253,4.9444,-0.083333
254,4.9444,-0.055556
255,4.8333,-0.29167
256,4.3611,-0.40278
257,4.0278,-0.041667
258,4.2778,0.47222
259,4.9722,0.72222
260,5.7222,0.73611
261,6.4444,0.70833
262,7.1389,0.76389
263,7.9722,0.94444
264,9.0278,1.0278
265,10.028,0.90278
266,10.833,0.65278
267,11.333,0.54167
268,11.917,0.5
269,12.333,0.41667
270,12.75,0.22222
271,12.778,-0.041667
272,12.667,-0.097222
273,12.583,-0.26389
274,12.139,-0.625
275,11.333,-0.79167
276,10.556,-0.88889
277,9.5556,-0.98611
278,8.5833,-1.2361
279,7.0833,-1.3194
280,5.9444,-0.73611
281,5.6111,0.20833
282,6.3611,0.88889
283,7.3889,1.0139
284,8.3889,1.0417
285,9.4722,1
286,10.389,0.91667
287,11.306,0.91667
288,12.222,0.91667
289,13.139,0.72222
290,13.667,0.34722
291,13.833,0
292,13.667,-0.23611
293,13.361,-0.26389
294,13.139,-0.18056
295,13,-0.083333
296,12.972,0
297,13,0.055556
298,13.083,0.069444
299,13.139,0.027778
300,13.139,-0.027778
301,13.083,-0.097222
302,12.944,-0.18056
303,12.722,-0.25
304,12.444,-0.34722
305,12.028,-0.41667
306,11.611,-0.34722
307,11.333,-0.20833
308,11.194,-0.097222
309,11.139,-0.083333
310,11.028,-0.125
311,10.889,-0.16667
312,10.694,-0.25
313,10.389,-0.34722
314,10,-0.41667
315,9.5556,-0.41667
316,9.1667,-0.375
317,8.8056,-0.41667
318,8.3333,-0.51389
319,7.7778,-0.54167
320,7.25,-0.33333
321,7.1111,-0.16667
322,6.9167,-0.097222
323,6.9167,-0.083333
324,6.75,-0.13889
325,6.6389,-0.055556
326,6.6389,-0.041667
327,6.5556,-0.083333
328,6.4722,-0.43056
329,5.6944,-0.80556
330,4.8611,-0.5
331,4.6944,-0.11111
332,4.6389,-0.13889
333,4.4167,-0.15278
334,4.3333,-0.125
335,4.1667,-0.15278
336,4.0278,-0.097222
337,3.9722,0
338,4.0278,0.15278
339,4.2778,0.45833
340,4.9444,0.79167
341,5.8611,0.875
342,6.6944,0.54167
343,6.9444,0.16667
344,7.0278,0.069444
345,7.0833,0.15278
346,7.3333,0.15278
347,7.3889,0.097222
348,7.5278,0.15278
349,7.6944,0.13889
350,7.8056,0.069444
351,7.8333,0
352,7.8056,-0.027778
353,7.7778,-0.027778
354,7.75,-0.013889
355,7.75,0.027778
356,7.8056,0.041667
357,7.8333,-0.013889
358,7.7778,-0.18056
359,7.4722,-0.41667
360,6.9444,-0.51389
361,6.4444,-0.43056
362,6.0833,-0.29167
363,5.8611,-0.16667
364,5.75,-0.055556
365,5.75,0.013889
366,5.7778,0.069444
367,5.8889,0.18056
368,6.1389,0.31944
369,6.5278,0.30556
370,6.75,0.13889
371,6.8056,-0.069444
372,6.6111,-0.44444
373,5.9167,-0.84722
374,4.9167,-0.95833
375,4,-0.80556
376,3.3056,-0.58333
377,2.8333,-0.41667
378,2.4722,-0.30556
379,2.2222,-0.23611
380,2,-0.26389
381,1.6944,-0.31944
382,1.3611,-0.33333
383,1.0278,-0.36111
384,0.63889,-0.38889
385,0.25,-0.31944
386,0,-0.125
387,0,0
388,0,0
389,0,0
390,0,0
391,0,0.069444
392,0.13889,0.29167
393,0.58333,0.59722
394,1.3333,0.86111
395,2.3056,1.0417
396,3.4167,1.1528
397,4.6111,1.1944
398,5.8056,1.0556
399,6.7222,0.65278
400,7.1111,0.19444
401,7.1111,-0.097222
402,6.9167,-0.31944
403,6.4722,-0.45833
404,6,-0.43056
405,5.6111,-0.40278
406,5.1944,-0.44444
407,4.7222,-0.47222
408,4.25,-0.38889
409,3.9444,-0.19444
410,3.8611,-0.027778
411,3.8889,0.041667
412,3.9444,0.069444
413,4.0278,0.097222
414,4.1389,0.19444
415,4.4167,0.34722
416,4.8333,0.38889
417,5.1944,0.23611
418,5.3056,0.013889
419,5.2222,-0.20833
420,4.8889,-0.30556
421,4.6111,-0.19444
422,4.5,-0.027778
423,4.5556,0.13889
424,4.7778,0.375
425,5.3056,0.75
426,6.2778,1.1528
427,7.6111,1.25
428,8.7778,0.83333
429,9.2778,0.26389
430,9.3056,-0.083333
431,9.1111,-0.22222
432,8.8611,-0.20833
433,8.6944,-0.11111
434,8.6389,-0.097222
435,8.5,-0.26389
436,8.1111,-0.54167
437,7.4167,-0.86111
438,6.3889,-1.1806
439,5.0556,-1.4028
440,3.5833,-1.4583
441,2.1389,-1.2639
442,1.0556,-0.88889
443,0.36111,-0.5
444,0.055556,-0.18056
445,0,-0.027778
446,0,0
447,0,0
448,0,0
449,0,0
450,0,0
451,0,0
452,0,0
453,0,0
454,0,0
455,0,0
456,0,0
457,0,0
458,0,0
459,0,0
460,0,0
461,0,0
462,0,0
463,0,0
464,0,0
465,0,0
466,0,0
467,0,0
468,0,0
469,0,0
470,0,0
471,0,0
472,0,0
473,0,0
474,0,0
475,0,0
476,0,0
477,0,0
478,0,0
479,0,0
480,0,0
481,0,0
482,0,0
483,0,0
484,0,0
485,0,0
486,0,0
487,0,0
488,0,0
489,0,0
490,0,0
491,0,0
492,0,0
493,0,0
494,0,0
495,0,0
496,0,0
497,0,0
498,0,0
499,0,0
500,0,0
501,0,0
502,0,0
503,0,0
504,0,0
505,0,0
506,0,0
507,0,0
508,0,0
509,0,0
510,0,0
511,0,0.069444
512,0.13889,0.34722
513,0.69444,0.84722
514,1.8333,1.2917
515,3.2778,1.4167
516,4.6667,1.2083
517,5.6944,0.70833
518,6.0833,0.19444
519,6.0833,-0.083333
520,5.9167,-0.22222
521,5.6389,-0.29167
522,5.3333,-0.34722
523,4.9444,-0.51389
524,4.3056,-0.81944
525,3.3056,-1.0972
526,2.1111,-1.0972
527,1.1111,-0.77778
528,0.55556,-0.41667
529,0.27778,-0.27778
530,0,-0.13889
531,0,0
532,0,0.027778
533,0.055556,0.16667
534,0.33333,0.41667
535,0.88889,0.55556
536,1.4444,0.69444
537,2.2778,1.0833
538,3.6111,1.4722
539,5.2222,1.4028
540,6.4167,0.79167
541,6.8056,0.19444
542,6.8056,-0.027778
543,6.75,-0.125
544,6.5556,-0.27778
545,6.1944,-0.48611
546,5.5833,-0.52778
547,5.1389,-0.40278
548,4.7778,-0.30556
549,4.5278,-0.25
550,4.2778,-0.22222
551,4.0833,-0.15278
552,3.9722,-0.13889
553,3.8056,-0.13889
554,3.6944,-0.083333
555,3.6389,-0.027778
556,3.6389,0.027778
557,3.6944,0.097222
558,3.8333,0.16667
559,4.0278,0.375
560,4.5833,0.34722
561,4.7222,0.069444
562,4.7222,0
563,4.7222,-0.22222
564,4.2778,-0.95833
565,2.8056,-1.4722
566,1.3333,-1.4028
567,0,-0.66667
568,0,0
569,0,0
570,0,0
571,0,0
572,0,0
573,0,0
574,0,0
575,0,0
576,0,0
577,0,0
578,0,0
579,0,0
580,0,0
581,0,0
582,0,0
583,0,0
584,0,0
585,0,0
586,0,0
587,0,0
588,0,0
589,0,0
590,0,0
591,0,0
592,0,0
593,0,0
594,0,0
595,0,0
596,0,0
597,0,0
598,0,0
599,0,0
600,0,0.13889
601,0.27778,0.29167
602,0.58333,0.52778
603,1.3333,0.97222
604,2.5278,1.3056
605,3.9444,1.4861
606,5.5,1.5694
607,7.0833,1.4861
608,8.4722,1.2917
609,9.6667,1.1528
610,10.778,1.125
611,11.917,1.0556
612,12.889,0.75
613,13.417,0.31944
614,13.528,0.027778
615,13.472,-0.041667
616,13.444,-0.041667
617,13.389,-0.083333
618,13.278,-0.16667
619,13.056,-0.26389
620,12.75,-0.29167
621,12.472,-0.20833
622,12.333,-0.083333
623,12.306,0.013889
624,12.361,0.11111
625,12.528,0.16667
626,12.694,0.125
627,12.778,0.041667
628,12.778,0
629,12.778,0.013889
630,12.806,0.097222
631,12.972,0.22222
632,13.25,0.30556
633,13.583,0.36111
634,13.972,0.375
635,14.333,0.31944
636,14.611,0.19444
637,14.722,0.055556
638,14.722,-0.013889
639,14.694,-0.041667
640,14.639,-0.041667
641,14.611,0.055556
642,14.75,0.23611
643,15.083,0.29167
644,15.333,0.16667
645,15.417,0.097222
646,15.528,0.11111
647,15.639,0.11111
648,15.75,0.083333
649,15.806,0.013889
650,15.778,-0.125
651,15.556,-0.36111
652,15.056,-0.54167
653,14.472,-0.56944
654,13.917,-0.68056
655,13.111,-0.95833
656,12,-1.1111
657,10.889,-0.93056
658,10.139,-0.68056
659,9.5278,-0.76389
660,8.6111,-1.1528
661,7.2222,-1.4306
662,5.75,-1.4722
663,4.2778,-1.0556
664,3.6389,-0.47222
665,3.3333,-0.083333
666,3.4722,0.27778
667,3.8889,0.90278
668,5.2778,1.2778
669,6.4444,1.25
670,7.7778,1.2222
671,8.8889,0.83333
672,9.4444,0.55556
673,10,0.55556
674,10.556,0.55556
675,11.111,0.31944
676,11.194,0.069444
677,11.25,-0.18056
678,10.833,-0.66667
679,9.9167,-1
680,8.8333,-1.1944
681,7.5278,-1.25
682,6.3333,-0.83333
683,5.8611,-0.54167
684,5.25,-0.30556
685,5.25,0.33333
686,5.9167,0.69444
687,6.6389,0.63889
688,7.1944,0.625
689,7.8889,0.61111
690,8.4167,0.34722
691,8.5833,0.11111
692,8.6389,0.125
693,8.8333,0.22222
694,9.0833,0.19444
695,9.2222,-0.041667
696,9,-0.68056
697,7.8611,-0.91667
698,7.1667,-0.72222
699,6.4167,-0.55556
700,6.0556,-0.26389
701,5.8889,-0.11111
702,5.8333,-0.027778
703,5.8333,-0.013889
704,5.8056,-0.15278
705,5.5278,-0.41667
706,4.9722,-0.66667
707,4.1944,-0.70833
708,3.5556,-0.43056
709,3.3333,0.055556
710,3.6667,0.70833
711,4.75,1.0972
712,5.8611,0.65278
713,6.0556,0.013889
714,5.8889,-0.45833
715,5.1389,-1.0139
716,3.8611,-0.90278
717,3.3333,-0.26389
718,3.3333,0.13889
719,3.6111,0.55556
720,4.4444,0.76389
721,5.1389,0.63889
722,5.7222,0.55556
723,6.25,0.47222
724,6.6667,0.56944
725,7.3889,0.81944
726,8.3056,1.1389
727,9.6667,1.0972
728,10.5,0.75
729,11.167,0.52778
730,11.556,0.23611
731,11.639,0.055556
732,11.667,0.041667
733,11.722,0.055556
734,11.778,0.069444
735,11.861,0.097222
736,11.972,0.13889
737,12.139,0.125
738,12.222,0.055556
739,12.25,0.18056
740,12.583,0.31944
741,12.889,0.26389
742,13.111,0.125
743,13.139,0.027778
744,13.167,0.013889
745,13.167,0.013889
746,13.194,0.069444
747,13.306,0.15278
748,13.5,0.20833
749,13.722,0.16667
750,13.833,0.055556
751,13.833,-0.013889
752,13.806,-0.069444
753,13.694,-0.16667
754,13.472,-0.23611
755,13.222,-0.30556
756,12.861,-0.54167
757,12.139,-0.97222
758,10.917,-1.3333
759,9.4722,-1.4306
760,8.0556,-1.4444
761,6.5833,-1.4722
762,5.1111,-1.3056
763,3.9722,-0.88889
764,3.3333,-0.20833
765,3.5556,0.55556
766,4.4444,0.875
767,5.3056,0.88889
768,6.2222,0.90278
769,7.1111,1.0694
770,8.3611,1.3472
771,9.8056,1.3611
772,11.083,1.2778
773,12.361,1.0556
774,13.194,0.88889
775,14.139,0.91667
776,15.028,0.75
777,15.639,0.55556
778,16.139,0.48611
779,16.611,0.41667
780,16.972,0.31944
781,17.25,0.23611
782,17.444,0.16667
783,17.583,0.11111
784,17.667,0.097222
785,17.778,0.15278
786,17.972,0.16667
787,18.111,0.083333
788,18.139,0.013889
789,18.139,0.013889
790,18.167,0.055556
791,18.25,0.083333
792,18.333,-0.013889
793,18.222,-0.34722
794,17.639,-0.81944
795,16.583,-1.2361
796,15.167,-1.4444
797,13.694,-1.3472
798,12.472,-0.97222
799,11.75,-0.48611
800,11.5,-0.13889
801,11.472,0.097222
802,11.694,0.47222
803,12.417,0.875
804,13.444,0.93056
805,14.278,0.59722
806,14.639,0.22222
807,14.722,-0.027778
808,14.583,-0.23611
809,14.25,-0.38889
810,13.806,-0.54167
811,13.167,-0.83333
812,12.139,-1.0694
813,11.028,-1.1389
814,9.8611,-1.1944
815,8.6389,-1.2778
816,7.3056,-1.2778
817,6.0833,-1.1528
818,5,-0.68056
819,4.7222,0
820,5,0.61111
821,5.9444,0.94444
822,6.8889,0.90278
823,7.75,0.83333
824,8.5556,0.70833
825,9.1667,0.59722
826,9.75,0.56944
827,10.306,0.52778
828,10.806,0.59722
829,11.5,0.70833
830,12.222,0.68056
831,12.861,0.51389
832,13.25,0.26389
833,13.389,0.13889
834,13.528,0.15278
835,13.694,0.15278
836,13.833,0.125
837,13.944,0.15278
838,14.139,0.22222
839,14.389,0.22222
840,14.583,0.20833
841,14.806,0.27778
842,15.139,0.33333
843,15.472,0.27778
844,15.694,0.15278
845,15.778,0.069444
846,15.833,0.055556
847,15.889,0.097222
848,16.028,0.20833
849,16.306,0.33333
850,16.694,0.33333
851,16.972,0.22222
852,17.139,0.16667
853,17.306,0.16667
854,17.472,0.13889
855,17.583,0.069444
856,17.611,0.027778
857,17.639,0.15278
858,17.917,0.31944
859,18.278,0.31944
860,18.556,0.22222
861,18.722,0.27778
862,19.111,0.51389
863,19.75,0.48611
864,20.083,0.23611
865,20.222,0.15278
866,20.389,0.25
867,20.722,0.36111
868,21.111,0.27778
869,21.278,0.069444
870,21.25,-0.055556
871,21.167,-0.097222
872,21.056,-0.11111
873,20.944,-0.13889
874,20.778,-0.20833
875,20.528,-0.29167
876,20.194,-0.36111
877,19.806,-0.31944
878,19.556,-0.18056
879,19.444,-0.055556
880,19.444,-0.13889
881,19.167,-0.27778
882,18.889,-0.13889
883,18.889,0
884,18.889,0.013889
885,18.917,0.055556
886,19,0.069444
887,19.056,0.041667
888,19.083,-0.013889
889,19.028,-0.083333
890,18.917,-0.16667
891,18.694,-0.26389
892,18.389,-0.34722
893,18,-0.36111
894,17.667,-0.30556
895,17.389,-0.20833
896,17.25,-0.097222
897,17.194,-0.027778
898,17.194,-0.013889
899,17.167,-0.055556
900,17.083,-0.125
901,16.917,-0.25
902,16.583,-0.875
903,15.167,-1.4444
904,13.694,-1.3472
905,12.472,-0.97222
906,11.75,-0.48611
907,11.5,-0.13889
908,11.472,0.097222
909,11.694,0.47222
910,12.417,0.875
911,13.444,0.93056
912,14.278,0.59722
913,14.639,0.36111
914,15,0.59722
915,15.833,0.56944
916,16.139,0.30556
917,16.444,0.125
918,16.389,-0.013889
919,16.417,0.069444
920,16.528,0.19444
921,16.806,0.38889
922,17.306,0.47222
923,17.75,0.38889
924,18.083,0.027778
925,17.806,-0.33333
926,17.417,-0.29167
927,17.222,-0.19444
928,17.028,-0.15278
929,16.917,-0.11111
930,16.806,-0.097222
931,16.722,-0.097222
932,16.611,-0.11111
933,16.5,-0.16667
934,16.278,-0.26389
935,15.972,-0.27778
936,15.722,-0.20833
937,15.556,-0.15278
938,15.417,-0.13889
939,15.278,-0.15278
940,15.111,-0.125
941,15.028,-0.055556
942,15,-0.027778
943,14.972,-0.013889
944,14.972,0.013889
945,15,0.041667
946,15.056,0.13889
